REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,US GYPSUM - BRIDGEPORT PLANT,1002052,100 DJ NOOTENS DRIVE,34.9627,-85.72787,BRIDGEPORT,JACKSON,AL,35740,USG CORP (100%);,40148,C
2014,"Walter Energy, Inc",1010328,16243 Hwy 216,33.26151,-87.31156,Brookwood,TUSCALOOSA COUNTY,AL,35444,WALTER ENERGY INC (100%);,4141673,FF
2014,"BRUNDIDGE LANDFILL, LLC",1004415,515 CLEAN WATER DRIVE,31.7003,-85.8433,BRUNDIDGE,PIKE,AL,36010,"TRANSLOAD AMERICA, INC (100%);",0,
2014,Barry,1001412,15300 Highway 43 North,31.0069,-88.0103,BUCKS,Mobile,AL,36512,SOUTHERN CO (100%);,8252890,"C,D,PP"
2014,SABIC Innovative Plastics - Burkville,1001136,1 PLASTICS DR,32.3102,-86.5242,BURKVILLE,Lowndes,AL,36752,SABIC US Holdings LP (100%);,382750,"C,D"
2014,TRANSCO STATION 85,1009152,600 Pine View Road,32.060819,-88.36416,Butler,CHOCTAW,AL,36904,"WILLIAMS PARTNERS, LP (100%);",42240,"C,W"
2014,ARGOS CEMENT LLC. - ROBERTA PLANT,1006659,8039 HIGHWAY 25,33.1043,-86.7985,CALERA,SHELBY,AL,35040,Argos USA (100%);,705086,"C,H"
2014,LHOIST NORTH AMERICA OF ALABAMA LLC O'NEAL PLANT,1002549,2885 HWY. 31 N.,33.177082,-86.759452,CALERA,SHELBY,AL,35040,"Lhoist North America of Alabama, LLC (100%);",847060,"C,S"
2014,Lhoist North America - MONTEVALLO PLANT,1002598,7444 HIGHWAY 25 SOUTH,33.093492,-86.802318,CALERA,SHELBY,AL,35040,"Chemical Lime Company of Alabama, LLC d/b/a Lhoist North America (100%);",1021491,"C,S"
2014,UNIMIN LIME CORPORATION,1003479,8035 HIGHWAY 25 WEST,33.103834,-86.798859,CALERA,SHELBY,AL,35040,Unimin Corporation (100%);,458469,"C,S"
2014,"AM/NS Calvert, LLC",1005491,1 AM/NS Way,31.15624,-88.01275,CALVERT,WASHINGTON,AL,36513,AM/NS Calvert (100%);,441290,C
2014,"Outokumpu Stainless USA, LLC",1010763,1 ThyssenKrupp Drive,31.15624,-88.01275,Calvert,WASHINGTON,AL,36513,Outokumpu Stainless (100%);,212239,"C,Q"
2014,"CHATOM GAS PRODUCTION, TREATING, AND PROCESSING FACILITY",1004973,3204 HIGHWAY 56 West,31.464222,-88.40288,CHATOM,WASHINGTON,AL,36518,"American Midstream Partners, LP (100%);",53936,"C,NN,W"
2014,CHEROKEE NITROGEN,1007770,1080 INDUSTRIAL DRIVE,34.805,-87.936944,CHEROKEE,COLBERT,AL,35616,LSB Chemical Corporation (100%);,428799,"C,G,PP,V"
2014,SCA TISSUE NA BARTON OPERATIONS,1004500,1834 HALEY DR,34.7663,-87.890501,CHEROKEE,COLBERT,AL,35616,"SCA AMERICAS, INC. (100%);",69716,C
2014,HONEYWELL - UOP LLC,1000628,1 LINDE DRIVE,30.75912,-88.07129,CHICKASAW,MOBILE,AL,36611,"HONEYWELL INTERNATIONAL, INC (100%);",48814,C
2014,Chunchula Gas Plant,1003579,12303 Roberts Rd,30.945833,-88.167139,Chunchula,MOBILE,AL,36521,CHEVRON CORP (100%);,39602,"C,NN,W"
2014,International Paper - Chunchula Landfill,1010266,,30.885739,-88.195522,Chunchula,Mobile,AL,36521,INTERNATIONAL PAPER CO (100%);,24036,TT
2014,TRANSCO STATION 83,1009151,1/2 Mile North of Jeffries Highway and Tanner Road,31.113856,-88.285042,Citronelle,,AL,36522,"WILLIAMS PARTNERS, LP (100%);",25703,"C,W"
2014,"Turkey Trot Landfill, LLC",1011271,2328 Mannish Ryan Rd.,31.14353,-88.1668,Citronelle,MOBILE,AL,36522,"ADS Waste Holdings, Inc (100%);",61693,HH
2014,GULFSTREAM STATION 410 (a.k.a. STATION 100),1008037,6301 ROCK ROAD,30.395809,-88.189978,CODEN,MOBILE,AL,36523,"WILLIAMS PARTNERS, LP (50%);SPECTRA ENERGY CORP (50%);",253781,"C,W"
2014,MOBILE BAY NGL RECOVERY PLANT,1002030,5300B HIGHWAY 188,30.389528,-88.172944,CODEN,MOBILE,AL,36523,Phillips 66 (50%);SPECTRA ENERGY CORP (50%);,61028,"C,W"
2014,WILLIAMS MOBILE BAY GAS PROCESSING FACILITY,1002214,6000 ROCK ROAD,30.40115,-88.17739,CODEN,MOBILE COUNTY,AL,36523,"WILLIAMS PARTNERS, LP (100%);",111104,"C,W"
2014,Yellowhammer Gas Plant,1002385,13700 DAUPHIN ISLAND PARKWAY,30.40521,-88.10987,CODEN,MOBILE COUNTY,AL,36523,"W&T Offshore, Inc. (100%);",83180,"C,W"
2014,BLACK WARRIOR SOLID WASTE DISPOSAL AUHORITY,1004245,3301 LANDFILL DRIVE,33.24136,-87.65123,COKER,TUSCALOOSA COUNTY,AL,35452,BLACK WARRIOR SOLID WASTE DISPOSAL AUTHORITY (100%);,618094,HH
2014,SAND VALLEY LANDFILL,1006304,3345 COUNTY ROAD 209,34.342,-85.862,COLLINSVILLE,DEKALB COUNTY,AL,35961,"REPUBLIC SERVICES, INC (100%);",73052,HH
2014,SHELBY COUNTY HIGHWAY 70 LANDFILL,1007082,401 Landfill Road,33.1807,-86.6959,COLUMBIANA,SHELBY,AL,35051,"Shelby County Commission (Local Government), Alabama (100%);",106188,HH
2014,Resolute Forest Product - Coosa Pines Operation,1000305,17589 PLANT ROAD,33.3278,-86.3583,COOSA PINES,Talladega,AL,35044,Resolute FP US Inc. (100%);,182583,"AA,C,TT"
2014,International Paper-Courtland Mill,1000377,16504 COUNTY ROAD 150,34.735,-87.3108,COURTLAND,Lawrence,AL,35618,INTERNATIONAL PAPER CO (100%);,200502,"AA,C,TT"
2014,Hatters Pond Gas Plant,1007657,1340 Radcliff Road,30.89685,-88.065464,Creola,MOBILE,AL,36525,CHEVRON CORP (100%);,61460,"C,NN,W"
2014,Cullman Environmental,1007382,2805 AL Highway 69 S,34.0244,-86.8996,Cullman,CULLMAN,AL,35057,Cullman Environmental (100%);,51182,HH
2014,3M COMPANY,1004206,1400 STATE DOCKS RD.,34.641667,-87.038611,DECATUR,MORGAN,AL,35609,3M Center (100%);,51869,"C,L,OO"
2014,"AlphaPET, Inc.",1005826,1301 Finley Island Road,34.6416,-87.05203,Decatur,MORGAN,AL,35601,ALPHAPET INC (100%);,36065,C
2014,Ascend (Decatur Plant),1000158,1050 CHEMSTRAND AVENUE,34.6339,-87.0244,DECATUR,Morgan,AL,35601,Ascend Performance Materials LLC (100%);,662508,"C,P,PP"
2014,BP Amoco Chemical Company,1000325,1400 FINLEY ISLAND ROAD,34.64,-87.0583,DECATUR,Morgan,AL,35601,BP America Inc (100%);,288716,"C,PP"
2014,BUNGE NORTH AMERICA INC,1005075,1400 MARKET STREET,34.60577,-86.96602,DECATUR,MORGAN COUNTY,AL,35601,"Bunge Holdings North America, Inc. (100%);",77199,C
2014,DAIKIN AMERICA INC.,1005062,905 STATE DOCKS ROAD,34.62997,-87.04169,DECATUR,MORGAN COUNTY,AL,35601,"Daikin America, Inc (100%);",354098,"C,L,O,OO"
2014,Decatur Energy Center,1006705,2024 HIGHWAY 20 WEST,34.6292,-87.0214,DECATUR,Morgan,AL,35601,"LS Power Development, LLC (100%);",408993,D
2014,HEXCEL CORPORATION,1003385,3300 MALLARD FOX DR.,34.6555,-87.0709,DECATUR,MORGAN,AL,35601,HEXCEL CORP (100%);,36080,C
2014,"LINDE GAS NORTH AMERICA LLC, DECATUR PLANT",1008002,900 LINDE LN,34.62946,-87.01574,DECATUR,MORGAN,AL,35601,"Linde Gas North America, LLC (100%);",88722,"C,P,PP"
2014,Morgan Energy Center,1006706,1410 RED HAT ROAD,34.6397,-87.0639,DECATUR,Morgan,AL,35601,CALPINE CORP (100%);,1604704,D
2014,NICHOLS ALUMINUM ALABAMA INC,1002971,2001 HIGHWAY 20 WEST,34.6169,-87.0176,DECATUR,MORGAN,AL,35601,Quanex Building Products (100%);,0,
2014,CEMEX INC DEMOPOLIS PLANT,1008033,1617 ARCOLA ROAD,32.5127,-87.815631,DEMOPOLIS,MARENGO,AL,36732,"Cemex, Inc. (100%);",590891,"C,H"
2014,"Rock-Tenn Mill Company, LLC",1007964,28270 U. S. Hwy 80,32.453775,-87.977104,Demopolis,MARENGO,AL,36732,Rock-Tenn Company (100%);,265779,"AA,C,TT"
2014,Pineview Landfill,1002646,2730 Bryan Road,33.73069,-87.046673,Dora,JEFFERSON,AL,35062,"REPUBLIC SERVICES, INC (100%);",58807,HH
2014,City of Dothan Sanitary Landfill,1010957,1290 Burkett Road,31.23893,-85.35252,Dothan,HOUSTON COUNTY,AL,36303,"City of Dothan, AL (100%);",185216,HH
2014,"Calhoun Power Company, LLC",1000812,720 GREEN VALLEY DRIVE,33.5883,-85.9731,EASTABOGA,Calhoun,AL,36260,"Calhoun Power Company, LLC (100%);",21056,"C,D"
2014,COFFEE LANDFILL,1006186,7733 HIGHWAY 125,31.511427,-85.995735,ELBA,COFFEE,AL,36323,Coffee County Commission (100%);,83882,HH
2014,"SNG Station 5251 Elmore, AL",1009207,5070 Coosada Parkway,32.519799,-86.322726,Elmore,ELMORE,AL,36025,"El Paso Pipeline Partners, L.P. (100%);",15257,"C,W"
2014,CARBO Ceramics Inc. - Eufaula Plant,1004334,36 ARCH DRIVE,31.876968,-85.156059,EUFAULA,BARBOUR,AL,36027,CARBO CERAMICS INC (100%);,53155,C
2014,US Steel (Fairfield Works),1000159,5700 VALLEY ROAD,33.4833,-86.9261,FAIRFIELD,Jefferson,AL,35064,United States Steel Corporation (100%);,3251876,"C,Q,TT"
2014,US Steel - Fairfield Tubular Operations,1001833,5700 VALLEY RD,33.48063,-86.936717,FAIRFIELD,JEFFERSON,AL,35064,United States Steel Corporation (100%);,129968,C
2014,FLOMATON TREATING FACILITY,1001972,4704 Wolf Log Road,31.061148,-87.241152,FLOMATON,ESCAMBIA,AL,36441,"ROBERT GARY JOHNSON (0.011403%);E L JOHNSON JR (0.001436%);JOANN BUSH (0.000092%);JESSIE JAMES LAMBETH (0.008006%);KELLI MARIE C ROWE (0.000266%);CHIP A JOHNSON (0.000145%);ARTHUR PRESTON RUTHERFORD (0.00093%);APPALACHIAN RESOURCE MGT CO (0.116303%);MARY VIRGINIA SIMMONS (0.001001%);MARY M WOHLFORD (0.067843%);RICHARD JOHNSON (0.045107%);PENSARELI INC (0.289223%);THOMAS E MCMILLAN ESTATE (0.280529%);BARBARA PURIFOY KELLY (0.001347%);MARGARET BOTELER REVOCABLE TR (0.028936%);HIRAM L JOHNSON (0.011404%);R H BISHOP (0.07487%);JAMES E KING (0.002815%);FABO II LLC (0.057873%);PINEY FORK PRODUCTION CO (0.277079%);ROBERT & ELAINE LAMBETH (0.008006%);JIM PONDER MINISTRIES INC (0.017292%);LOUIS WITT (0.009014%);KAREN TALLANT (0.000349%);ASTRAL ENERGY INC (0.011565%);CODY L WEDGEWORTH AND (0.008006%);G ASSOCIATES INC (0.012325%);R T FOGLE PROPERTIES LLC (0.016899%);BISHOP PETROLEUM INC (5.375342%);ROBERTSON-FINLEY RESOURCES INC (0.203527%);MARGARET BOTELER MARITAL TRUST (0.028936%);SANDRA LANDRETH KANE (0.008518%);WILLIAM ROY STOKES (0.009637%);SIERRA PACIFIC CORP (0.024618%);GREGORY ALLEN JOHNSON (0.000019%);RUSSELL JOHNSON (0.003594%);SUSAN J FRY (0.008518%);GEORGE RICHARD PURIFOY JR (0.001347%);DR JAMES F WHITE (0.002695%);BOB O RAMSEY (0.001002%);MARVIN LAMBETH (0.008006%);CHESTER JOHNSON (0.011403%);BILLY JOE GOLDEN (0.004071%);WILLIAM WALLACE ALLRED (0.001181%);DARYL FORE (0.007221%);JAMES D HILLHOUSE IV (0.250227%);ELBERT R ADAMS & JEWEL K CUTTS (0.000089%);TRIPLE T RESOURCES CORPORATION (0.017105%);JOHN S NICHOLS FAMILY TRUST (0.016898%);CAROL ANN C STEPHENSON (0.000531%);CORTNEY S JOHNSON (0.000145%);DOUGLAS LEE JOHNSON (0.000019%);KATHERINE BLAIR (0.001001%);EBB INVESTMENTS LLC (0.019291%);RUDY RESOURCES LP (0.518469%);ZOE LOUISE HARGRAVE (0.000193%);BO-WAR LTD PARTNERSHIP (0.057874%);JEAN HARRISON RUSS (WI) (0.002695%);TENEXPLO CORPORATION (0.123731%);MICHELLE IONE PEAVY (0.003712%);MYRTLE P HAYDON ESTATE (0.002952%);CHARLES T RAMSEY (0.001002%);B M HENDERSON (0.021137%);CHERYL DIANNE REBOZO (0.001001%);JUNE R DEGROFF (0.001002%);MILDRED J DRURY (0.001001%);GEORGE H LANDRETH II (0.008518%);THOMAS BRENT CASEY (0.000531%);BENJAMIN G BELL (0.005891%);POWER PETROLEUMS INC (0.209314%);LARRY LEE WOZENCRAFT (0.003753%);CLARENCE P BELL (0.005891%);SPLASH ENERGY COMPANY (0.337047%);ESTATE OF JOHN H MORGAN (0.003753%);R W ABERCROMBIE (0.16745%);MARGARET L RICHARDS (0.001396%);M G COHEN PROPERTIES LLC (0.016899%);WILLIAM W STUBBS III (0.049836%);MARY JANE LANDRETH (0.135924%);COBY W JOHNSON (0.000145%);BOTELER-WOOD PROPERTIES LLC (0.019291%);MARIAN LEIGH BARTLETT (0.000266%);COLSON PROPERTIES LTD (0.14951%);MARY TERESA LAMBETH SMITH (0.008006%);RUSSELL J JOHNSON &LINDA DIANE JOHNSON JT TENANTS (0.000913%);ENDEAVOR ENERGY RESOURCES LP (0.689884%);LINDA SUE SCOTT (0.000019%);MARILYN B HOLT (0.007855%);ANDREA M PINTAONE CANAVAN (0.000349%);BARBARA GLASS MEYER TRUST (0.01171%);E E MCKAY TRUST (0.146491%);WILLIS & JEAN LAMBETH (0.008007%);BPL ENERGY INC (0.031665%);MICHAEL L JOHNSON (0.001964%);MARY JANE LANDRETH TRUST (0.08518%);GREGORY SCOTT GUTHRIE (0.001002%);JIMMIE L BUSH (0.000092%);JAMES RESOURCES INC (0.184808%);GEORGE S HILLHOUSE (0.250228%);MILLARD H LAMBETH (0.008006%);SHEANA W BUTLER ET AL (0.067843%);SHERYL ANN LANDRETH (0.008518%);WASHOE COMPANY (0.10427%);ED LEIGH MCMILLAN II (0.02894%);ESCAMBIA OPERATING COMPANY, LLC (88.21%);MADELINE J GALLOPS (0.001494%);SOLO ENERGY INC (0.007166%);ELAND ENERGY INC (0.445769%);RILEY M JOHNSON JR (0.005379%);WILLIAM H HAYS (0.001435%);CHARLES E FORE (0.000463%);RAY JOHNSON (0.001494%);MARCUS T JOHNSON (0.001964%);AVALYN M GILLMORE (0.002815%);PHILLIP M HILLHOUSE (0.250227%);JILL ELAINE C MCCULLOUGH (0.000531%);BONNIE M JOHNSON (0.003635%);KERBEROS CORPORATION (0.204818%);",10756,C
2014,MONARCH CERAMIC TILE INC,1005389,834 RICKWOOD ROAD,34.826431,-87.670351,FLORENCE,LAUDERDALE,AL,35630,Dal-Tile Group (100%);,36351,C
2014,Greene County,1000364,801 Steam Plant Road,32.6017,-87.7811,Forkland,Greene,AL,36740,SOUTHERN CO (100%);,2712021,D
2014,Gadsden,1007423,1000 GOODYEAR AVE,34.0128,-85.9708,GADSDEN,Etowah,AL,35903,SOUTHERN CO (100%);,384923,"C,D"
2014,"Koch Foods of Gadsden, LLC",1010187,501 Paden Road,33.973172,-85.974467,Gadsden,ETOWAH,AL,35903,Koch Foods Inc. (100%);,12725,"C,II"
2014,"SNG Station 5236 Gallion, AL",1010491,Hwy 69 South,32.496853,-87.7160456,Gallion,,AL,36742,"El Paso Pipeline Partners, L.P. (100%);",18684,"C,W"
2014,McWilliams,1006443,28570 US 29 NORTH,31.4001,-86.4767,GANTT,Covington,AL,36038,POWERSOUTH ENERGY COOPERATIVE (100%);,1337366,"C,D"
2014,Jefferson County Landfill No.1,1004014,101 Mary Buckelew Pkwy,33.70848,-86.86462,Gardendale,JEFFERSON,AL,35071,"Jefferson County, AL (100%);",149389,"C,HH"
2014,3M CO - GUIN,1003739,6675 US HIGHWAY 43,33.96672,-87.899855,GUIN,MARION,AL,35563,3M Company (100%);,33684,"C,N"
2014,CARGILL INCORPORATED,1004067,2930 LAKE GUNTERSVILLE PARK DR.,34.346957,-86.289602,GUNTERSVILLE,MARSHALL,AL,35976,CARGILL INC (100%);,29654,C
2014,AMERICAN PROTEINS INCORPORATED HANCEVILLE DIVISION,1007030,1170 COUNTY RD. 508,33.956949,-86.809218,HANCEVILLE,CULLMAN,AL,35077,AMERICAN PROTEINS INC (100%);,83681,C
2014,MORRIS FARM LANDFILL,1002464,4 COUNTY ROAD 418,34.703571,-87.201836,HILLSBORO,LAWRENCE,AL,35643,"REPUBLIC SERVICES, INC (100%);",26937,HH
2014,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON,AL,35805,Huntsville Solid Waste Disposal Authority (100%);,98216,C
2014,Huntsville Utilities,1002297,112 Spragins Street,34.689835,-86.609757,Huntsville,MADISON,AL,35804,HUNTSVILLE UTILITIES (100%);,12952,"NN,W"
2014,SOLID WASTE DISPOSAL AUTHORITY,1005839,4100 LEEMAN FERRY ROAD,34.68894,-86.59206,HUNTSVILLE,MADISON,AL,35804,Solid Waste Disposal Authority (100%);,157972,HH
2014,US ARMY GARRISON - REDSTONE,1002108,4488 MARTIN ROAD - IMSE-RED-PWE,34.64694,-86.67305,HUNTSVILLE,MADISON,AL,35898,US Army Garrison-Redstone Arsenal  (100%);,27548,C
2014,Wayne Farms LLC - Enterprise Fresh Poultry Plant,1011314,1020 County Road 114,31.500857,-85.903705,Jack,COFFEE,AL,36346,Wayne Farms LLC (100%);,30132,II
2014,BOISE WHITE PAPER MILL,1002963,4585 INDUSTRIAL RD.,31.492253,-87.898805,JACKSON,CLARKE,AL,36545,BOISE INC (100%);,177558,"AA,C,II,PP,TT"
2014,Clarke-Mobile Counties Gas District,1005771,2003 College Avenue,31.530954,-87.891408,Jackson,CLARKE,AL,36545,Clarke-Mobile Counties Gas District (100%);,1803,W
2014,KNAUF INSULATION GmbH,1005919,HUGULEY INDUSTRIAL PARK 3502 43RD STREET SOUTH WES,32.836519,-85.215733,LANETT,CHAMBERS,AL,36863,KNAUF INSULATION GMBH (100%);,39623,"C,N"
2014,LEHIGH CEMENT CO LLC,1006234,8401 SECOND AVENUE,33.5401,-86.5435,LEEDS,JEFFERSON,AL,35094,LEHIGH HANSON (100%);,535401,"C,H"
2014,Charles R Lowman,1001418,CARSON ROAD,31.4858,-87.9106,LEROY,Washington,AL,36548,POWERSOUTH ENERGY COOPERATIVE (100%);,2164536,D
2014,HONDA MANUFACTURING OF ALABAMA LLC,1005341,1800 HONDA DRIVE,33.61557,-86.15117,LINCOLN,TALLADEGA COUNTY,AL,35096,AMERICAN HONDA MOTOR CO INC (100%);,59123,C
2014,BIG RIVER INDUSTRIES INC LIVLITE DIV,1005835,201 Industrial St. SOUTH INDUSTRIAL PARK,32.56486,-88.19967,LIVINGSTON,SUMTER,AL,35470,OLDCASTLE INC (100%);,50247,C
2014,BASF CORPORATION,1003551,1379 CIBA RD,31.279,-87.9955,MC INTOSH,WASHINGTON,AL,36553,BASF CORP (100%);,67166,C
2014,McIntosh (7063),1006426,HWY 43 MILE 37 5,31.2546,-88.0299,MCINTOSH,Washington,AL,36553,POWERSOUTH ENERGY COOPERATIVE (100%);,88314,"C,D"
2014,Tate & Lyle Sucralose LLC,1010704,588 Industrial Road,31.25639,-88.01305,McIntosh,WASHINGTON,AL,36553,Tate & Lyle Sucralose LLC (100%);,45206,C
2014,Washington County Cogen (Olin),1001135,Industrial Road,31.2622,-88.0052,McIntosh,Washington,AL,36553,SOUTHERN CO (100%);,504861,"C,D"
2014,STEEL DUST RECYCLING LLC,1005338,13209 HIGHWAY 96,33.561822,-88.062285,MILLPORT,LAMAR,AL,35576,STEEL DUST RECYCLING LLC (100%);,122032,"C,GG"
2014,Gulf South Pipeline - Airport Jct Station,1011715,13451 Airport Blvd.,30.635889,-88.361042,Mobile,MOBILE,AL,36608,LOEWS CORP (100%);,26075,"C,W"
2014,Hog Bayou Energy Center,1000398,1003 PAPER MILL RD,30.7478,-88.0575,MOBILE,Mobile,AL,36610,"LS Power Development, LLC (100%);",189699,"C,D"
2014,International Paper Mobile Closed Landfill,1010184,,30.751683,-88.054862,Mobile,Mobile,AL,36610,INTERNATIONAL PAPER CO (100%);,47912,TT
2014,KIMBERLY-CLARK TISSUE COMPANY,1002187,200 BAY BRIDGE ROAD,30.736214,-88.0483,MOBILE,MOBILE,AL,36610,KIMBERLY-CLARK CORP (100%);,53495,C
2014,MOBILE ENERGY SERVICES LLC,1004333,200 BAY BRIDGE ROAD,30.73427,-88.04704,MOBILE,MOBILE,AL,36610,"Hyde Park Holdings, L.L.C. (50%);DTE ENERGY CO (50%);",143896,C
2014,MOBILE PAPERBOARD,1001910,701 MOBILE STREET,30.71459,-88.10469,MOBILE,MOBILE COUNTY,AL,36617,THE NEWARK GROUP INC (100%);,36693,C
2014,Mobile Gas Service Corp.,1003336,2828 Dauphin St,30.68983,-88.10888,Mobile,MOBILE COUNTY,AL,36606,SEMPRA ENERGY INC (100%);,26580,"NN,W"
2014,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",1007393,700 HYUNDAI BOULEVARD,32.27771,-86.32533,MONTGOMERY,MONTGOMERY,AL,36105,"Hyundai Motor Manufacturing Alabama, LLC (100%);",36174,"C,QQ"
2014,MONTGOMERY CITY OF,1006957,115 DIVISION ST,32.408915,-86.320026,MONTGOMERY,MONTGOMERY,AL,36104,City of Montgomery (100%);,149389,HH
2014,ADS-STAR RIDGE LANDFILL,1006790,3301 ACMAR ROAD,33.605845,-86.5201,MOODY,SAINT CLAIR,AL,35004,"ADS Waste Holdings, Inc (100%);",122874,HH
2014,DOW CORNING ALABAMA,1007056,1940 OHIO FERROALLOYS ROAD,32.348231,-86.095544,MOUNT MEIGS,MONTGOMERY,AL,36057,Dow Corning Corporation (100%);,212495,"C,K"
2014,CHASTANG SANITARY LANDFILL,1007813,17045 HIGHWAY 43,31.0451,-88.0357,MOUNT VERNON,MOBILE,AL,36560,WASTE MANAGEMENT INC (100%);,16874,HH
2014,FLORIDA GAS TRANSMISSION COMPANY - Mt VERNON,1002827,20451 HIGHWAY 43,31.117878,-88.009796,MOUNT VERNON,MOBILE,AL,36560,"Kinder Morgan (50%);ENERGY TRANSFER PARTNERS, LP (50%);",116087,"C,W"
2014,WISE ALLOYS LLC-ALLOYS PLANT,1003212,4805 SECOND STREET,34.757885,-87.587217,MUSCLE SHOALS,COLBERT,AL,35661,WISE METALS GROUP (100%);,194498,C
2014,"WISE ALLOYS, LLC - Alabama Reclamation Plant",1003213,1009 FORD ROAD,34.766792,-87.601169,MUSCLE SHOALS,COLBERT,AL,35661,WISE METALS GROUP (100%);,105803,C
2014,Shoal Creek Mine,1009600,654 Camp Creek Portal Rd,33.51314,-87.27675,Oakman,,AL,35579,DRUMMOND CO INC (100%);,651039,FF
2014,MP 252 A/B,1002675,,29.360893,-87.885833,Offshore,,AL,0,"W&T Offshore, Inc. (100%);",33032,"C,W"
2014,Mobile 916,1002344,,30.0937,-87.88322,Offshore,,AL,0,CHEVRON CORP (100%);,30754,"C,W"
2014,Mobile Bay - 823 A,1010719,30.188952N; -88.163127W,30.188952,-88.163127,Offshore,,AL,0,"W&T Offshore, INCORPORATED (12.5%);Chevron U.S.A INCORPORATED (25%);EXXONMOBIL CORP (62.5%);",6378,"C,W"
2014,Mobile Bay - Northwest Gulf Platform,1002507,,30.1889,-88.1207,Offshore,Mobile,AL,0,EXXONMOBIL CORP (100%);,28575,"C,W"
2014,VK 956 A,1002568,,29.06062965,-88.09172006,Offshore,,AL,0,Shell Petroleum Inc (100%);,59463,"C,W"
2014,SALEM LANDFILL,1003265,4210 LEE RD #183,32.64737,-85.36946,OPELIKA,LEE,AL,36804,WASTE MANAGEMENT INC (100%);,77874,"C,HH"
2014,Gorgas,1001413,460 GORGAS ROAD,33.6446,-87.2003,PARRISH,Walker,AL,35580,SOUTHERN CO (100%);,4705332,"C,D"
2014,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,1006962,7530 HIGHWAY 114,32.24181,-88.017239,PENNINGTON,CHOCTAW,AL,36916,"Koch Industries, Inc. (100%);",645106,"AA,C,TT"
2014,"ALABAMA RIVER CELLULOSE, LLC",1007917,2373 LENA LANDEGGER HWY,31.580112,-87.490073,PERDUE HILL,MONROE,AL,36470,KOCH INDUSTRIES INC (100%);,350861,"AA,C,TT"
2014,CONTINENTAL CARBON,1004329,1500 EAST STATE DOCKS ROAD,32.43372,-84.97257,PHENIX CITY,RUSSELL,AL,36869,Continental Carbon Company (100%);,174202,"C,X"
2014,IIG Mineral Wool. LLC,1011322,908 John Bussey Drive,32.417451,-85.0441304,Phenix City,,AL,36869,BERKSHIRE HATHAWAY INC. (100%);,25429,C
2014,"MeadWestvaco Coated Board, LLC",1000262,1817 Highway 165 South,32.175,-85.0311,PHENIX CITY,Russell,AL,36868,MEADWESTVACO CORP (100%);,437508,"AA,C,TT"
2014,Three Corners Landfill,1007796,2205 County Road 6,33.995349,-85.729655,Piedmont,CALHOUN,AL,36372,"Land Reclamation Company, Inc. (100%);",20348,"C,HH"
2014,International Paper - Pine Hill Mill,1002113,7616 HIGHWAY 10 WEST,31.968879,-87.482747,PINE HILL,WILCOX,AL,36769,INTERNATIONAL PAPER CO (100%);,197457,"AA,C,TT"
2014,Jefferson County Landfill No.2,1005680,7035 Narrows Road,33.709435,-86.711856,Pinson,JEFFERSON,AL,35126,"Jefferson County, AL (100%);",72206,"C,HH"
2014,International Paper-Prattville Mill,1006892,100 JENSEN ROAD,32.4167,-86.4667,PRATTVILLE,Autauga,AL,36067,INTERNATIONAL PAPER CO (100%);,423415,"AA,C,II,TT"
2014,James H Miller Jr,1007227,4250 Porter Road,33.6319,-87.0597,Quinton,Jefferson,AL,35130,POWERSOUTH ENERGY COOPERATIVE (4.08%);SOUTHERN CO (95.92%);,19902660,D
2014,ADS-CEDAR HILL LANDFILL,1001633,1319 NO BUSINESS CREEK ROAD,33.6845,-86.2525,RAGLAND,SAINT CLAIR,AL,35131,"ADS Waste Holdings, Inc (100%);",124824,HH
2014,NATIONAL CEMENT COMPANY INC.,1007985,80 NATIONAL CEMENT DR.,33.733584,-86.155217,RAGLAND,SAINT CLAIR,AL,35131,National Cement Company of Alabama (100%);,1454755,"C,H"
2014,TRANSCO STATION 105,1006954,235 HIGHWAY 22 EAST,32.896423,-86.17035,ROCKFORD,COOSA,AL,35136,"WILLIAMS PARTNERS, LP (100%);",37500,"C,W"
2014,CARMEUSE LIME & STONE INC,1004569,599 HIGHWAY 31,33.2186,-86.7859,SAGINAW,SHELBY,AL,35137,"Carmeuse Lime, Inc. (100%);",781028,"C,S"
2014,"LINDE GAS NORTH AMERICA LLC, SARALAND PLANT",1007230,"400 INDUSTRIAL PARKWAY EAST, HWY 158",30.79183,-88.05816,SARALAND,MOBILE COUNTY,AL,36571,"LINDE GAS NORTH AMERICA, LLC (100%);",61112,P
2014,SHELL CHEMICAL COMPANY,1003589,400 INDUSTRIAL PARKWAY,30.787778,-88.058333,SARALAND,MOBILE,AL,36571,SHELL Petroleum Inc (100%);,410075,"C,MM,Y"
