REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ponds,unlined,landfill,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,"Delta Energy Center, LLC",1001263,1200 ARCY LANE,38.0167,-121.8439,PITTSBURG,Contra Costa,CA,,,,94565,CALPINE CORP (100%);,2014050,D
2014,Dinuba Energy,1001691,6929 Avenue 430,36.56967,-119.41843,Reedley,TULARE COUNTY,CA,,,,93654,Community Renewable Energy Services Inc. (100%);,1594,C
2014,Donald Von Raesfeld,1000310,850 DUANE AVE,37.3767,-121.9508,SANTA CLARA,Santa Clara,CA,,,,95054,"City of Santa Clara, CA (100%);",376099,D
2014,"Dynegy South Bay, LLC",1001442,990 BAY BOULEVARD,32.6131,-117.0964,CHULA VISTA,San Diego,CA,,,,91911,"Dynegy, Inc. (100%);",0,
2014,El Cajon Energy Center,1000560,222 N. Johnson Ave,32.7971,-116.972,El Cajon,San Diego,CA,,,,92020,"EL CAJON ENERGY, LLC (100%);",14721,D
2014,El Centro,1001454,485 E VILLA AVE,32.8022,-115.54,EL CENTRO,Imperial,CA,,,,92243,IMPERIAL IRRIGATION DISTRICT (100%);,539784,D
2014,El Segundo,1000431,301 VISTA DEL MAR,33.9106,-118.425,EL SEGUNDO,Los Angeles,CA,,,,90245,"NRG Energy, Inc. (100%);",866077,D
2014,"Escondido Energy Center, LLC",1000074,1968 DON LEE PLACE,33.1261,-117.1172,ESCONDIDO,San Diego,CA,,,,92029,"ESCONDIDO ENERGY CENTER, LLC (100%);",10430,D
2014,Etiwanda Generating Station,1001446,8996 ETIWANDA ROAD,34.0911,-117.5256,RANCHO CUCAMONGA,San Bernardino,CA,,,,91739,NRG ENERGY INC (100%);,150060,"C,D"
2014,Feather River Energy Center,1000279,202 BURNS DRIVE,39.1088,-121.6133,YUBA CITY,Sutter,CA,,,,95993,CALPINE CORP (100%);,14381,D
2014,"Fresno Cogeneration Partners, LP",1006113,8105 SOUTH LASSEN,36.6183,-120.1,SAN JOAQUIN,Fresno,CA,,,,93660,FRESNO COGEN INC (25%);FRESNO POWER INVESTORS LP (75%);,12633,D
2014,GOAL LINE LP,1005843,555 NORTH TULIP STREET,33.11894,-117.09874,ESCONDIDO,SAN DIEGO COUNTY,CA,,,,92025,"DB GOAL LINE, LLC (99%);ARROYO ENERGY, LP (1%);",79162,C
2014,"GWF POWER SYSTEMS, L.P. (SITE 3)",1003663,1900 WILBUR AVENUE,38.01172,-121.78098,ANTIOCH,CONTRA COSTA COUNTY,CA,,,,94509,"GWF Power Systems, L.P. (100%);",0,
2014,"GWF POWER SYSTEMS, L.P. (SITE 4)",1003618,3400 WILBUR AVENUE,38.01117,-121.75611,ANTIOCH,CONTRA COSTA COUNTY,CA,,,,94509,"GWF Power Systems, L.P. (100%);",0,
2014,"GWF POWER SYSTEMS, L.P. (SITE 5)",1003662,555 NICHOLS ROAD,38.04351,-121.98739,Bay Point,CONTRA COSTA COUNTY,CA,,,,94565,"GWF Power Sytems, L.P. (100%);",0,
2014,"GWF POWER SYSTEMS, L.P. (Site 1)",1003641,895 EAST THIRD STREET,38.03056,-121.86995,PITTSBURG,CONTRA COSTA COUNTY,CA,,,,94565,GWF Power Systems. L.P. (100%);,0,
2014,"GWF POWER SYSTEMS, L.P. (Site 2)",1003644,1600 LOVERIDGE ROAD,38.01585,-121.86027,PITTSBURG,CONTRA COSTA COUNTY,CA,,,,94565,"GWF Power Systems, L.P. (100%);",0,
2014,"Gilroy Energy Center, LLC",1000300,1400 PACHECO PASS HWY,36.999,-121.5363,GILROY,Santa Clara,CA,,,,95020,CALPINE CORP (100%);,17347,D
2014,"Gilroy Energy Center, LLC for King City",1000122,51 DON BATES WAY,36.225,-121.1278,KING CITY,Monterey,CA,,,,93930,CALPINE CORP (100%);,3058,D
2014,Glenarm,1001459,43 EAST STATE ST,34.1256,-118.1474,PASADENA,Los Angeles,CA,,,,91105,Pasadena Water and Power (100%);,20550,"C,D"
2014,Goose Haven Energy Center,1000082,3853 GOOSE HAVEN ROAD,38.2271,-121.844,SUISUN CITY,Solano,CA,,,,94585,CALPINE CORP (100%);,7004,D
2014,Grapeland Generating Station,1000515,12408 6th St,34.09,-117.534,Rancho Cucamonga,San Bernardino,CA,,,,91739,EDISON INTERNATIONAL (100%);,8046,D
2014,Grayson Power Plant,1006628,800 AIR WAY,34.1556,-118.2782,GLENDALE,Los Angeles,CA,,,,91201,City of Glendale - Water & Power (100%);,65628,"C,D"
2014,Greenleaf Energy Unit 1 LLC,1000594,5087 South Township,43.0722,-86.2342,Yuba City,,CA,,,,95993,CALPINE CORP (100%);,8204,D
2014,Greenleaf Energy Unit 2 LLC,1000596,875 North Walton Ave,39.142861,-121.636778,Yuba City,SUTTER,CA,,,,95993,CALPINE CORP (100%);,129184,C
2014,HARBOR COGENERATION PLANT,1001700,505 PIER B STREET,33.764408,-118.265562,WILMINGTON,LOS ANGELES,CA,,,,90744,SOUTHWEST GENERATION OPERATING CO (100%);,8253,C
2014,HIGH SIERRA LIMITED,1002821,10600 OIL FIELD ROAD,35.491672,-119.041739,BAKERSFIELD,KERN,CA,,,,93308,HIGH SIERRA LIMITED (100%);,15558,C
2014,Hanford Energy Park Peaker,1000130,10550 IDAHO AVE,36.2689,-119.6469,HANFORD,Kings,CA,,,,93230,"Highstar IV SWG Holdings, LLC (100%);",92739,D
2014,Hanford L.P.,1003664,10596 Idaho Ave. ,36.26999,-119.64875,Hanford,KINGS COUNTY,CA,,,,93230,HANFORD LP (100%);,0,
2014,Harbor Generating Station,1001455,161 N ISLAND AVE,33.7691,-118.2662,WILMINGTON,Los Angeles,CA,,,,90744,"City of Los Angeles, Department of Water and Power (100%);",62906,D
2014,Haynes Generating Station,1006097,6801 E 2ND ST,33.7639,-118.0942,LONG BEACH,Los Angeles,CA,,,,90803,"City of Los Angeles, Department of Water and Power (100%);",1117884,"C,D"
2014,Henrietta Peaker Plant,1000283,16027 25TH AVE,36.2397,-119.9044,LEMOORE,Kings,CA,,,,93245,"Highstar IV SWG Holdings, LLC (100%);",57660,D
2014,High Desert Power Project,1000070,19000 PERIMETER RD/STE 102,34.5953,-117.3647,VICTORVILLE,San Bernardino,CA,,,,92394,"TPF GENCO CO-INVESTMENT FUND, LP (36.1%);Tenaska Power Fund, L.P. (63.9%);",1587008,"C,D"
2014,Indigo Generation Facility,1000128,63500 19TH AVE,33.9114,-116.5533,NORTH PALM SPRINGS,Riverside,CA,,,,92258,DIAMOND GENERATING CORP (100%);,37707,D
2014,Inland Empire Energy Center,1000469,26226 ANTELOPE RD,33.7393,-117.1701,ROMOLAND,Riverside,CA,,,,92585,GENERAL ELECTRIC CO (GE CO) (100%);,882708,"C,D"
2014,Ivanpah Solar Electric Generating Facility,1011082,100302 Yates Well Road,35.556742,-115.470514,Nipton,SAN BERNARDINO,CA,,,,92364,NRG Energy Inc. (50.1%);Google (28.1%);BrightSource Energy (21.8%);,46308,C
2014,KERN FRONT LIMITED,1002543,12241 OILFIELD ROAD,35.498971,-119.038199,BAKERSFIELD,KERN,CA,,,,93308,KERN FRONT LTD (100%);,15035,C
2014,KERN RIVER COGENERATION CO,1004001,1546 SW China Grade Loop,35.42686,-118.99222,BAKERSFIELD,KERN,CA,,,,93308,CHEVRON CORP (100%);,488628,"C,DD"
2014,KINGSBURG COGENERATION FACILITY,1003016,11765 MOUNTAINVIEW ROAD,36.546786,-119.579404,KINGSBURG,FRESNO,CA,,,,93631,"PE - KINGSBURG, LLC (99%);KINGSBURG ENERGY, LLC (1%);",40987,D
2014,L A CO CENTRAL HEATING PLANT,1002591,301 N. BROADWAY,34.0565,-118.24364,LOS ANGELES,LOS ANGELES COUNTY,CA,,,,90012,Los Angeles County (100%);,92189,C
2014,"LAKE SHORE MOJAVE, LLC",1003632,14486 BORAX RD,35.028339,-117.70335,BORON,KERN,CA,,,,93516,"Energy Operations Group, LLC (100%);",0,
2014,LIVE OAK LIMITED,1006860,7001 GRANITE ROAD,35.610348,-118.891815,BAKERSFIELD,KERN,CA,,,,93308,LIVE OAK LTD (100%);,118512,C
2014,LODI ENERGY CENTER,1010767,12745 N. THORNTON ROAD,38.094095,-121.380788,LODI,SAN JOAQUIN,CA,,,,95242,NORTHERN CALIFORNIA POWER AGENCY (100%);,500115,D
2014,LUZ SOLAR PARTNERS VIII & IX LTD.,1006175,43880 HARPER LAKE ROAD,35.03211,-117.34764,HINKLEY,SAN BERNARDINO,CA,,,,92347,"TERRA-GEN POWER, LLC (50%);NEXTERA ENERGY INC (50%);",18490,C
2014,La Paloma Generating Plant,1001339,1760 WEST SKYLINE ROAD,35.2956,-119.5919,MCKITTRICK,Kern,CA,,,,93251,LA PALOMA GENERATING CO LLC (100%);,2532228,"C,D"
2014,Lake,1000224,164 W MAGNOLIA,34.1775,-118.3147,BURBANK,Los Angeles,CA,,,,91502,Burbank Water and Power (100%);,4664,"C,D"
2014,Lambie Energy Center,1000081,5975 LAMBIE ROAD,38.2216,-121.8683,SUISUN CITY,Solano,CA,,,,94585,CALPINE CORP (100%);,6722,D
2014,Larkspur Energy Faciity,1000147,9355 OTAY MESA ROAD,32.5672,-116.9444,SAN DIEGO,San Diego,CA,,,,92154,DIAMOND GENERATING CORP (100%);,42943,D
2014,Long Beach Generating Station,1000490,2665 SEASIDE BOULEVARD,33.7641,-118.2248,LONG BEACH,Los Angeles,CA,,,,90802,"NRG Energy, Inc. (100%);",18599,D
2014,Los Esteros Critical Energy Fac,1000175,800 THOMAS FOON CHEW WAY,37.425,-121.9319,SAN JOSE,Santa Clara,CA,,,,95134,CALPINE CORP (100%);,110970,D
2014,"Los Medanos Energy Center, LLC",1001366,750 EAST THIRD ST,38.03,-121.8708,PITTSBURG,Contra Costa,CA,,,,94565,CALPINE CORP (100%);,1446363,"C,D"
2014,Luz Solar Partners III - VII,1003617,41100 Highway 395,35.007353,-117.666952,Boron,KERN,CA,,,,93516,"CII Solar Power I, INC. Constellation Energy (2.434%);FORTRESS INVESTMENT GROUP (49.33%);Pacific Holding CO (0.102%);Pardee Construction (0.002%);NEXTERA ENERGY INC (44.966%);USA Petroleum (0.008%);Gateway Home Builders, Inc. (0.006%);Bank of the West (0.008%);Cantor, Fitzgerald & CO (0.004%);CD SEGS V, INC (0.832%);Keith Wilson (0.006%);GKJ Solar (0.526%);WEYERHAEUSER MORTGAGE CO (0.002%);WEYERHAEUSER CO (0.004%);VMK Enterprises, INC (0.002%);CD SEGS VI, INC (1.768%);",22730,C
2014,MARTINEZ COGEN LIMITED PARTNER,1003980,550 Solano Way,38.0207,-122.06786,MARTINEZ,CONTRA COSTA COUNTY,CA,,,,94553,GENERAL ELECTRIC CO (GE CO) (49.5%);FOSTER WHEELER POWER SYSTEMS (50.5%);,411917,C
2014,MCKITTRICK LIMITED,1002541,34759 LENCIONI AVE,35.44675,-119.08652,BAKERSFIELD,KERN COUNTY,CA,,,,93308,MCKITTRICK LTD (100%);,67683,C
2014,MID SET COGENERATION COMPANY,1004004,13705 SHALE ROAD,35.194,-119.57092,FELLOWS,KERN COUNTY,CA,,,,93224,CHEVRON CORP (100%);,198472,C
2014,MIDWAY-SUNSET COGENERATION CO.,1005355,3466 CROCKER SPRGS RD,35.22727,-119.62957,FELLOWS,KERN COUNTY,CA,,,,93224,EXXONMOBIL CORP (24.1%);SHELL OIL CO (25.9%);NRG ENERGY INC (50%);,737364,C
2014,"MT POSO COGENERATION COMPANY, LLC",1004948,36157 FAMOSO ROAD,35.620723,-119.025991,BAKERSFIELD,KERN,CA,,,,93308,"Macpherson Green Power Company, LLC (50%);DTE ENERGY CO (50%);",14306,C
2014,"Madera Power, LLC",1001698,11427 Firebaugh Blvd.,36.861245,-120.338404,Firebaugh,MADERA,CA,,,,93622,"Community Renewable Energy Services, Inc. (100%);",0,
2014,Magnolia,1000457,164 WEST MAGNOLIA BOULEVARD,34.1788,-118.3153,BURBANK,Los Angeles,CA,,,,91502,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%);,590836,"C,D"
2014,"Malaga Power, LLC",1000458,2611 E NORTH AVE,36.6894,-119.7399,FRESNO,Fresno,CA,,,,93725,Kings River Conservation District (100%);,140046,D
2014,Malburg Generating Station,1007318,2715 WEST 50TH ST,33.9983,-118.2219,VERNON,Los Angeles,CA,,,,90058,"Bicent (California) Malburg, LLC (100%);",300313,D
2014,Mandalay Generating Station,1001448,393 N HARBOR BLVD,34.2072,-119.2511,OXNARD,Ventura,CA,,,,93035,NRG ENERGY INC (100%);,89943,"C,D"
2014,"Mariposa Energy, LLC",1000051,4887 Bruns Road,37.7965,-121.6049,Byron,Alameda,CA,,,,94514,DIAMOND GENERATING CORP (100%);,56777,D
2014,Marsh Landing Generating Station,1011303,3201-C Wilbur Avenue,38.01741,-121.7655,Antioch,CONTRA COSTA COUNTY,CA,,,,94509,"NRG ENERGY, INC (100%);",40734,"C,D"
2014,McGrath Generating Station,1000519,251 North Harbor Blvd.,34.2054,-119.2478,Oxnard,Ventura,CA,,,,93035,EDISON INTERNATIONAL (100%);,14977,D
2014,Metcalf Energy Center,1000806,1 BLANCHARD RD ,37.2169,-121.7439,Coyote,Santa Clara,CA,,,,95013,CALPINE CORP (100%);,977827,D
2014,"Midway Peaking, LLC",1000545,43627 WEST PANOCHE ROAD,36.654,-120.5797,FIREBAUGH,Fresno,CA,,,,93622,"Cogentrix Power Holdings III, LLC (100%);",24693,D
2014,Mira Loma Generating Station,1000516,13568 Hamner Ave,34.0054,-117.5604,Ontario,San Bernardino,CA,,,,91761,EDISON INTERNATIONAL (100%);,9637,D
2014,Miramar Energy Facility,1000447,6897 CONSOLIDATED WAY,32.8769,-117.1664,SAN DIEGO,San Diego,CA,,,,92121,SEMPRA ENERGY INC (100%);,47342,D
2014,"Morro Bay Power Plant, LLC",1001439,1290 EMBARCADERO,35.3747,-120.8578,MORRO BAY,San Luis Obispo,CA,,,,93442,DYNEGY INC (100%);,16,"C,D"
2014,Moss Landing,1001440,7301 State Highway 1,36.8042,-121.7775,MOSS LANDING,Monterey,CA,,,,95039,DYNEGY INC (100%);,1672898,"C,D"
2014,Mountainview Generating Station,1001451,2492 WEST SAN BERNARDINO AVE,34.0836,-117.2408,REDLANDS,San Bernardino,CA,,,,92374,EDISON INTERNATIONAL (100%);,2404249,"C,D"
2014,NPCA COMBUSTION TURBINE PROJECT #2,1007749,12745 N THORNTON RD,38.088,-121.3871,LODI,San Joaquin,CA,,,,95242,NORTHERN CALIFORNIA POWER AGENCY (100%);,1619,D
2014,NRG ENERGY CENTER LLC,1003978,460 JESSIE ST,37.78216,-122.40854,SAN FRANCISCO,SAN FRANCISCO COUNTY,CA,,,,94103,NRG Energy Inc. (100%);,57686,C
2014,Niland Gas Turbine Plant,1000541,402 EAST BEAL ROAD,33.2432,-115.498,NILAND,Imperial,CA,,,,92257,IMPERIAL IRRIGATION DISTRICT (100%);,41938,D
2014,O L S ENERGY-AGNEWS,1005975,3800 Cisco Way,37.408333,-121.929167,SAN JOSE,SANTA CLARA,CA,,,,95134,CALPINE CORP (100%);,7849,C
2014,OILDALE ENERGY LLC,1006533,1134 MANOR RD,35.4185,-119.0112,BAKERSFIELD,KERN,CA,,,,93308,Enpowercorp (100%);,130548,C
2014,OLS ENERGY CHINO,1001971,5601 EUCALYPTUS AVE.,33.989444,-117.681111,CHINO,SAN BERNARDINO,CA,,,,91708,O.L.S. Acquisition Corporation (100%);,109073,C
2014,Olive,1001003,164 WEST MAGNOLIA BOULEVARD,34.1775,-118.3147,BURBANK,Los Angeles,CA,,,,91502,Burbank Water and Power (100%);,0,
2014,Orange Grove Project,1000548,35435 Pala Del Norte Rd.,33.359,-117.111,Pala,San Diego,CA,,,,92059,J-POWER USA (100%);,23677,D
2014,Ormond Beach Generating Station,1001449,6635 S EDISON DR,34.1292,-119.1689,OXNARD,Ventura,CA,,,,93033,NRG ENERGY INC (100%);,133522,"C,D"
2014,"Otay Mesa Energy Center, LLC",1000796,606 De La Fuente Court,32.5733,-116.9153,SAN DIEGO,San Diego,CA,,,,92154,CALPINE CORP (100%);,1422461,D
2014,"PE BERKELEY, INC",1005859,,37.87039,-122.26344,BERKELEY,Alameda,CA,,,,94720,"Berkeley Leasing, LLC. (100%);",113026,C
2014,PG&E COLUSA GENERATING STATION,1007173,4780 Dirks Rd,39.3648,-122.268,Maxwell,Colusa,CA,,,,95955,Pacific Gas and Electric Company (100%);,967073,"C,D"
2014,PG&E GATEWAY GENERATING STATION,1007469,3225 WILBUR AVE,38.0167,-121.7592,ANTIOCH,Contra Costa,CA,,,,94509,Pacific Gas and Electric Company (100%);,1278230,"C,D"
2014,PG&E HUMBOLDT BAY,1007411,1000 KING SALMON AVE,40.7415,-124.2103,EUREKA,Humboldt,CA,,,,95503,Pacific Gas and Electric Company (100%);,162619,C
2014,Palomar Energy Center,1000410,2300 Harveson Place,33.1192,-117.118,ESCONDIDO,San Diego,CA,,,,92029,SEMPRA ENERGY INC (100%);,990690,D
2014,Panoche Energy Center,1000546,43883 WEST PANOCHE ROAD,36.6513,-120.5833,FIRBAUGH,Fresno,CA,,,,93662,"EIF PANOCHE, LLC (100%);",372974,D
2014,Pastoria Energy Facility,1000133,39789 EDMONSTON PUMPING PLANT,34.9556,-118.844,LEBEC,Kern,CA,,,,93243,CALPINE CORP (100%);,1942500,D
2014,Pittsburg Generating Station (CA),1001441,696 W 10TH ST,38.0392,-121.894,PITTSBURG,Contra Costa,CA,,,,94565,"NRG ENERGY, INC (100%);",58145,"C,D"
2014,"Pixley Cogen Partners, LLC",1004685,11518 Road 120,36.000833,-119.302222,Pixley,TULARE,CA,,,,93256,"PIXLEY COGEN PARTNERS, LLC (100%);",56980,C
2014,Potrero Generating Station,1007609,1201 A ILLINOIS ST,37.7558,-122.3869,SAN FRANCISCO,San Francisco,CA,,,,94107,"NRG ENERGY, INC (100%);",0,
2014,Rio Bravo Jasmin,1005087,11258 PORTERVILLE HWY.,35.7415,-119.0512,BAKERSFIELD,KERN,CA,,,,93308,Rio Bravo Jasmin (100%);,98231,C
2014,RIO BRAVO POSO,1005088,16608 PORTERVILLE HIGHWAY,35.547408,-119.07522,BAKERSFIELD,KERN,CA,,,,93308,Rio Bravo Poso (100%);,155139,C
2014,Redding Power Plant,1000161,17120 CLEAR CREEK ROAD,40.5083,-122.4253,REDDING,Shasta,CA,,,,96001,City of Redding (100%);,119981,"C,D"
2014,Ripon Cogeneration Facility,1001625,944 South Stockton Ave.,37.73134,-121.11567,Ripon,SAN JOAQUIN COUNTY,CA,,,,95366,"VERESEN, INC (100%);",58594,C
2014,Ripon Generation Station,1000438,1015 S STOCKTON BLVD,37.7315,-121.116,RIPON,Stanislaus,CA,,,,95366,Modesto Irrigation District (100%);,19565,D
2014,Riverside Energy Resource Center,1000471,5901 PAYTON AVE,33.9636,-117.4528,RIVERSIDE,Riverside,CA,,,,92504,City of Riverside Public Utility (100%);,27551,D
2014,Riverview Energy Center,1000321,795 MINAKER ROAD,38.0145,-121.7901,ANTIOCH,Contra Costa,CA,,,,94509,CALPINE CORP (100%);,11469,D
2014,Roseville Energy Park,1000485,5120 PHILLIP RD,38.7926,-121.3823,ROSEVILLE,Placer,CA,,,,95747,ROSEVILLE ELECTRIC (100%);,222942,"C,D"
2014,Russell City Energy Company LLC,1000501,3862 Depot Road,37.6341,-122.1326,Hayward,Alameda,CA,,,,94545,Calpine  (75%);GE (25%);,868092,D
2014,SCA Cogen II,1001129,5000 83rd St,38.5306,-121.399,SACRAMENTO,Sacramento,CA,,,,95826,Sacramento Cogeration Authority (100%);,380906,"C,D"
2014,SYCAMORE COGENERATION CO,1003998,1546 SW China Grade Loop,35.42686,-118.99222,BAKERSFIELD,KERN,CA,,,,93308,CHEVRON CORP (100%);,866801,"C,DD"
2014,Sacramento Power Authority Cogen,1001130,3215 47th Avenue,38.511,-121.4735,SACRAMENTO,Sacramento,CA,,,,95824,Sacramento Power Authority (100%);,336492,"C,D"
2014,Salinas River Cogeneration Company,1000507,27 MILES NORTH OF PASO ROBLES,35.9515,-120.8679,SAN ARDO,Monterey,CA,,,,93450,CHEVRON CORP (100%);,200987,"D,DD"
2014,San Gabriel Cogeneration Facility,1000033,1507 Mount Vernon Ave.,34.05845,-117.775114,Pomona,LOS ANGELES,CA,,,,91768,"VERESEN, INC (100%);",55071,C
2014,Santa Clara Cogen,1004438,524 Robert Avenue,37.36465,-121.94463,Santa Clara,SANTA CLARA,CA,,,,95050,"City of Santa Clara, CA (100%);",43610,C
2014,Sargent Canyon Cogen Company,1000506,,35.9359,-120.8405,San Ardo,Monterey,CA,,,,93450,CHEVRON CORP (100%);,208920,"D,DD"
2014,Scattergood Generating Station,1001456,12700 VISTA DEL MAR,33.9175,-118.4258,PLAYA DEL REY,Los Angeles,CA,,,,90293,"City of Los Angeles, Department of Water and Power (100%);",649774,D
2014,"Sunray Energy, Inc",1008997,35100 Santa Fe Street,34.8664,-116.8255,Daggett,SAN BERNARDINO,CA,,,,92327,"Cogentrix Energy, LLC (100%);",4039,C
2014,Sunrise Power Company,1000102,12857 SUNRISE ROAD,35.2097,-119.585,FELLOWS,Kern,CA,,,,93224,NRG ENERGY INC (100%);,1065250,D
2014,Tracy Combined Cycle Power PLant,1007312,14950 W SCHULTE ROAD,37.7107,-121.4906,TRACY,San Joaquin,CA,,,,95377,"Highstar IV SWG Holdings, LLC (100%);",268238,"C,D"
2014,Valley Generating Station,1001457,11801 SHELDON ST,34.2481,-118.3903,SUN VALLEY,Los Angeles,CA,,,,91352,"City of Los Angeles, Department of Water and Power (100%);",557765,"C,D"
2014,WADHAM ENERGY LP,1006680,6247 MEYERS ROAD,39.10653,-122.10918,WILLIAMS,COLUSA COUNTY,CA,,,,95987,AT&T INC (50%);ENPOWER CORP (50%);,3596,C
2014,WALNUT POWER PLANT,1003831,325 S WASHINGTON RD,37.48991,-120.903588,TURLOCK,STANISLAUS,CA,,,,95380,TURLOCK IRRIGATION DISTRICT (100%);,1138,C
2014,WHEELABRATOR NORWALK ENERGY COMPANY,1004051,11500 BALSAM ST,33.92607,-118.06822,NORWALK,LOS ANGELES,CA,,,,90650,"Energy Capital Partners III, LLC (100%);",20937,C
2014,"Walnut Creek Energy, LLC.",1010417,911 Bixby Drive,34.00843,-117.9444,City of Industry,LOS ANGELES COUNTY,CA,,,,91745,"Walnut Creek Energy, LLC (100%);",245224,D
2014,Walnut Energy Center,1000464,600 S WASHINGTON ROAD,37.4878,-120.8956,TURLOCK,Stanislaus,CA,,,,95380,WALNUT ENERGY CENTER AUTHORITY (100%);,650291,D
2014,"Wellhead Power Gates, LLC",1000314,39950 S BUTTE AVE,36.1522,-120.1481,HURON,Fresno,CA,,,,93234,"WELLHEAD POWER GATES, LLC (100%);",0,
2014,"Wheelabrator Lassen, Inc",1010570,21091 Hawes Road,40.43566,-122.26898,Anderson,SHASTA COUNTY,CA,,,,96007,WASTE MANAGEMENT INC (100%);,0,
2014,Wolfskill Energy Center,1000280,2425 CORDELIA ROAD,38.2282,-122.076,FAIRFIELD,Solano,CA,,,,94534,CALPINE CORP (100%);,10964,D
2014,Woodland Generation Station,1001107,920 WOODLAND AVE,37.6528,-121.0172,MODESTO,Stanislaus,CA,,,,95351,Modesto Irrigation District (100%);,208852,"C,D"
2014,Yuba City Cogeneration,1004577,873 N. Walton Ave,39.137472,-121.64391,Yuba City,SUTTER,CA,,,,95993,"YUBA CITY COGENERATION, LP (100%);",14527,C
2014,Yuba City Energy Center,1000123,875 NORTH WALTON AVE,39.1365,-121.6397,YUBA CITY,Sutter,CA,,,,95993,CALPINE CORP (100%);,16106,D
2014,"AQUILA, INC. - AIRPORT INDUSTRIAL SITE",1007510,475 WILLIAM M WHITE BLVD,38.2843,-104.533,PUEBLO,PUEBLO,CO,,,,81001,BLACK HILLS CORP (100%);,87,C
2014,"AQUILA, INC. - PUEBLO POWER PLANT",1000579,105 S VICTORIA AVE,38.26662,-104.61508,PUEBLO,PUEBLO,CO,,,,81003,BLACK HILLS CORP (100%);,45,C
2014,Arapahoe,1001460,2601 S PLATTE RIVER DR,39.67,-105.0028,DENVER,Denver,CO,,,,80223,XCEL ENERGY INC (100%);,0,D
2014,Arapahoe Combustion Turbine Facility,1001360,2601 SOUTH PLATTE RIVER ROAD,39.6692,-105.0018,DENVER,Denver,CO,,,,80223,SOUTHWEST GENERATION OPERATING CO (100%);,93919,"C,D"
2014,BLACK HILLS ELECTRIC- W.N. CLARK STATION,1005974,550 W US HIGHWAY 50,38.4347,-105.2507,CANON CITY,FREMONT,CO,,,,81212,BLACK HILLS CORP (100%);,0,
2014,Blue Spruce Energy Center,1000141,1751 N POWHATON RD,39.7436,-104.68,AURORA,Adams,CO,,,,80019,XCEL ENERGY INC (100%);,199078,"C,D"
2014,Brush Power Projects,1001224,1500 S CLAYTON,40.2415,-103.631,BRUSH,Morgan,CO,,,,80723,"BICENT POWER LLC (67%);VERESEN US POWER, INC (33%);",37940,"C,D"
2014,Cameo,1001461,4 MI E OF PALISADE ON I 70,39.1486,-108.3189,PALISADE,Mesa,CO,,,,81526,"Xcel Energy, Inc. (100%);",0,
2014,Cherokee,1007207,6198 FRANKLIN ST,39.8078,-104.9648,DENVER,Adams,CO,,,,80216,XCEL ENERGY INC (100%);,3268697,D
2014,Colorado Energy Nations Company,1003568,1003 Vasquez Street,39.76039,-105.21565,GOLDEN,JEFFERSON,CO,,,,80401,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,434195,C
2014,Comanche (CO),1001462,2005 LIME RD,38.2081,-104.5747,PUEBLO,Pueblo,CO,,,,81006,"HOLY CROSS ELECTRIC ASSOC, INC (4.19%);INTERMOUNTAIN RURAL ELEC ASSN (13.27%);XCEL ENERGY INC (82.54%);",7954637,"C,D"
2014,Craig (CO),1001008,2101 S RANNEY,40.4627,-107.5912,CRAIG,Moffat,CO,,,,81626,Platte River Power Authority (11.8%);TRI-STATE GENERATION & TRANSMISSION (50.17%);PACIFICORP (12.64%);SALT RIVER PROJECT (19.02%);XCEL ENERGY INC (6.37%);,9275762,"C,D"
2014,Eagle Valley Clean Energy,1011681,10775 HWY 6,39.646803,-106.940343,Gypsum,EAGLE COUNTY,CO,,,,81637,Evergreen Clean Energy Corporation (100%);,879,C
2014,Fort St. Vrain,1001029,16805 WELD CR 19 12,40.2461,-104.8742,PLATTEVILLE,Weld,CO,,,,80651,XCEL ENERGY INC (100%);,1636761,"C,D"
2014,Fountain Valley Power Plant,1007383,18693 Boca Raton Heights,38.5569,-104.6875,Fountain,El Paso,CO,,,,80817,SOUTHWEST GENERATION OPERATING CO (100%);,217797,"C,D"
2014,Frank Knutson Station,1000061,13501 POWHATEN ROAD,39.9414,-104.6817,COMMERCE CITY,Adams,CO,,,,80022,TRI-STATE GENERATION & TRANSMISSION (100%);,10208,"C,D"
2014,Front Range Power Plant,1001400,6615 GENERATION DRIVE,38.6281,-104.7069,FOUNTAIN,El Paso,CO,,,,80817,COLORADO SPRINGS UTILITIES (100%);,767569,"C,D"
2014,Hayden,1001466,12795 E YUTE,40.4856,-107.185,HAYDEN,Routt,CO,,,,81639,SALT RIVER PROJECT (29.59%);PACIFICORP (17.46%);XCEL ENERGY INC (52.95%);,3398297,"C,D"
2014,J.M. Shafer Generating Station,1000559,6811 Weld County Road #31,40.0979,-104.7745,FORT LUPTON,Weld,CO,,,,80621,TRI-STATE GENERATION & TRANSMISSION (100%);,346040,"C,D"
2014,Lamar Plant,1000188,100 N SECOND ST,38.0921,-102.6148,LAMAR,Prowers,CO,,,,81052,Lamar Light and Power (100%);,63,"C,D"
